xhdo
1647.7
1692.5
1646.8
1687.5
1663
1649.5
1679.9
1638
1666.3
1631.8
1660.3
1662.3
1652.1
1653.7
1638.1
1639.7
1646.6
1658.4
1646.8
1655.4
1652.8
1629.5
1640.1
1619.5
1640.7
1648.6
1639.4
1650.7
1618.4
1649.7
1630.1
1645.2
1626.2
1604.4
1629.4
1595.7
1597.3
1604.4
1588.8
1600.3
1603.3
1606.7
1614.1
1600.1
1625.4
1624.2
1590.3
1584.4
1601.4
1590.1
1579.5
1612
1644.5
1609.5
1610
1602.4
1612.1
1587.4
1615.5
1624.6
1617.3
1613.6
1647.1
1633.5
1628.9
1619.4
1642.2
1604.9
1618.9
1624
1631.8
1607
1631.5
1600.2
1600
1635.8
1613.8
1622
1594.8
1626.3
1608.6
1621.1
1600.9
1636.2
1602.7
1597.3
1600.6
1605.8
1625.5
1621.9
1602.1
1630.7
1606.3
1618.6
1602.3
1638.3
1592
1604.3
1618.6
1614.9
1604.9
1624.2
1602.5
1619.4
1647.6
1633.8
1647.6
1642.5
1622.1
1618.3
1644.4
1603.5
1614.9
1625
1626.1
1597.9
1612.4
1588.3
1628.7
1612.2
1627.4
1607.8
1625.7
1632.8
1580.4
1613.6
1615.8
1608.6
1601.1
1635.2
1614.7
1625.1
1609
1626.2
1605.7
1622.5
1653.2
1629.3
1620.7
1646.9
1624.3
1632
1604.2
1632.3
1649.5
1669
1644.2
1642.2
1605.5
1671.4
1642.1
1615.7
1617.4
1628
1613.8
1665.3
1604.6
1605.3
1638.4
1626
1641.5
1652.9
1635
1664.9
1633.5
1650.7
1656.9
1638.8
1660.2
1662.2
1663
1640.5
1651
1642
1665
1625.2
1646.2
1656
1633.3
1633.9
1620.9
1669.9
1654.2
1614.6
1631.5
1656.7
1645.6
1660.9
1645.7
1650.6
1632.5
1647.2
1632
1649.2
1688.5
1640.8
1684.4
1636.8
1621.9
1644.3
1650.2
1620.3
1653.4
1633.7
1594.6
1623.6
1628.6
1631
1597.3
1646
1610.1
1668.1
1606.5
1662.9
1643.2
1611.1
1618.6
1599.7
1623.7
1598.3
1613.5
1648.8
1624.1
1638.8
1661
1629.1
1614.3
1592.6
1593.5
1639.9
1612.4
1604.3
1593.5
1604.1
1616.1
1550.9
1593.7
1613.1
1590.4
1613.7
1596.4
1611.6
1589.5
1597.6
1599.4
1580.9
1580.6
1582.7
1562.2
1607
1653.5
1590.8
1614.8
1579.6
1597.2
1580.3
1604
1602.7
1603.2
1592.1
1617.8
1612.4
1649.5
1598.8
1600.5
1616.2
1639.6
1626.9
1613.6
1624.6
1605.8
1619.5
1667.9
1631.8
1622.5
1611
1604.8
1628
1610.2
1623.1
1629.1
1626
1626.1
1627
1610.8
1590.4
1623.4
1610.1
1570.2
1576.3
1596.7
1623.2
1595.3
1607.8
1605
1577.3
1579
1575.7
1597.4
1603.6
1584.2
1580.9
1568.5
1611.1
1568.6
1586.7
1548.4
1594.9
1561.9
1575.5
1601.9
1569
1594.8
1576.9
1567.1
1540.4
1571.5
1590.9
1557.7
1558.8
1574.5
1564
1596.3
1600.7
1540.9
1585.2
1591.1
1595.8
1559
1561
1597
1612.2
1553.7
1604
1596.7
1610.3
1564.7
1607.8
1607.2
1598.4
1598.7
1612.8
1613.1
1587
1604
1590.1
1603.4
1591.1
1600.3
1607.1
1568.2
1586.7
1561.8
1644.9
1627.6
1611.1
1617.1
1651.1
1578
1610.8
1608.3
1607.3
1621.2
1581.5
1608.2
1622.7
1597.5
1616.7
1631.6
1604.3
1595.3
1608.6
1615
1609.3
1629.4
1592.2
1601.4
1600.8
1621.9
1611.7
1586.4
1595.1
1603.8
1604.1
1624
1606.5
1604.8
1624.2
1584.2
1591.5
1634.2
1617.9
1601.6
1607
1595.4
1609.8
1612.7
1602.7
1620.6
1619.4
1614
1633.6
1614.6
1610.8
1580.6
1599.7
1631
1632.3
1647
1623.4
1622.8
1626.2
1626.8
1624.8
1637.1
1627.6
1646.9
1618.5
1656.5
1619.7
1607.8
1644.3
1602.3
1631.8
1630.1
1628.3
1650
1636.3
1621.2
1683.1
1662.9
1640.8
1647.3
1658.2
1647.9
1665.9
1655
1675.3
1644.4
1661.6
1680.6
1663
1663.2
1628.9
1665
1664.8
1629.8
1656.1
1647.7
1650
1644.2
1651.7
1631.1
1654.6
1626.5
1650.2
1644.3
1616.6
1603.5
1614.1
1625.3
1605.4
1643.8
1628.4
1630.9
1651.1
1663.1
1654.9
1642.1
1622.2
1624.6
1638.3
1672.3
1603.6
1620
1634
1634
1633.1
1613.9
1649.9
1647
1633
1643.7
1597.9
1667.3
1670.9
1645
1623.6
1637.3
1660.6
1628.6
1620.8
1641.6
1643.4
1661.5
1664.5
1661.8
1645
1646.7
1658.2
1652.6
1675.5
1644.8
1667.6
1640.3
1645.6
1662.4
1670.7
1637.2
1672.9
1641
1666.9
1685.3
1681.3
1671.3
1679.3
1675.1
1642.6
1656.1
1690.4
1697.8
1682.7
1696.3
1638.9
1658.9
1713.1
1699.9
1736
1706.7
1731.3
1669.7
1654.5
1686.2
1697.7
1652.5
1677.4
1720.9
1696.3
1702
1712.8
1683.1
1721.9
1683.6
1697.2
1721
1704.8
1681.9
1692.9
1686.5
1660.8
1693
1693.5
1681.8
1662.2
1647.6
1653.1
1687.2
1700.2
1691.8
1674.2
1680.4
1652.8
1677.8
1680.8
1667
1670.2
1651.4
1669.5
1674.4
1694.7
1632.6
1657.4
1656.6
1652.7
1677.8
1657.7
1700.8
1689.3
1662.2
1666.7
1668.2
1674.5
1642.4
1653.7
1647
1634.9
1655
1661.2
1626
1664.4
1627.5
1615.7
1674.1
1646.5
1630.5
1653.6
1657.6
1652.8
1626.3
1675.6
1658.1
1674.7
1661.9
1699.6
1670.5
1686.6
1660
1671
1675.9
1667.1
1678.7
1649
1662.2
1663.5
1647.2
1666.4
1656.8
1666.2
1634.8
1651.1
1651.4
1681.4
1703
1658.3
1657.1
1670.7
1661.8
1684.4
1687.7
1637.4
1653.7
1659.4
1674.7
1683.5
1658.7
1698.9
1682
1689.4
1679.5
1697.7
1665.6
1679.7
1677
1683
1662.5
1692.4
1672.3
1686
1651.4
1660
1630.1
1667.1
1633
1687.1
1661.8
1652.8
1694.6
1652.2
1668.1
1658.3
1645.7
1652.6
1651.8
1648.4
1652.3
1698.5
1679
1674.6
1672.3
1638.6
1670.1
1676.7
1634.4
1615.7
1662.9
1660.8
1657.1
1645.8
1678.6
1695.8
1668
1647.8
1674.5
1720.5
1689.7
1671.8
1715.6
1690.8
1671.7
1634.6
1676.8
1699.9
1651.7
1694
1688.5
1685.7
1669.9
1698
1687.4
1691
1684.6
1652.5
1650.2
1713.4
1718
1726
1723.1
1693.7
1706.4
1680.3
1661
1687.2
1655.6
1703.3
1677.6
1687.2
1682.8
1693.5
1686.8
1669.1
1651.5
1621.7
1688.6
1690.3
1714.7
1673.7
1654.7
1631
1690.2
1668.6
1634.1
1679.2
1667.4
1657.1
1670
1665.1
1665.6
1681.5
1657.5
1680
1656.6
1650.5
1657.7
1684.7
1665.4
1635
1684.1
1660.3
1673.6
1687.3
1679.5
1661.8
1684.1
1677.7
1685.9
1691.3
1654.2
1676
1670.1
1693.2
1664.2
1695.2
1665.1
1668.8
1718.1
1662.8
1658.2
1681.6
1689.4
1651.8
1647.4
1673.1
1665
1647
1667.4
1628.1
1651.8
1658.9
1647.7
1645.4
1641.4
1618.9
1611.9
1679.5
1617.4
1624.8
1650.6
1636.5
1583.4
1638.4
1656.6
1650.6
1633.9
1650.2
1635.2
1589.7
1676.3
1648.2
1652.9
1660
1686.8
1619.6
1663.5
1637.9
1636.6
1596.1
1623.6
1648.9
1572.4
1624.5
1624.4
1645.2
1641.4
1627.9
1613.2
1692.1
1569
1629.4
1637.8
1605.4
1651.8
1664.3
1691
1652.9
1674.3
1664.6
1672.6
1663.7
1704.9
1702.3
1696.5
1734.2
1686.2
1746.7
1693
1716.8
1779.3
1700.7
1723.3
1705.5
1763.8
1735.5
1704.4
1819.8
1754.4
1765.9
1711.1
1789.6
1755.2
1770.3
1802.4
1749.6
1784.8
1768.9
1647.8
1635.3
1625.5
1614
1657.5
1656.4
1652.8
1599.9
1617.6
1598.3
1590.1
1625.1
1655.9
1603.1
1648
1630.1
1652
1634.9
1665.2
1659.4
1639.8
1667.5
1610.8
1656
1652.2
1571.2
1747.5
1233.7
1364.7
1509.4
1517.4
1660.6
1694.2
1682.4
1674.3
1628.7
1602.8
1580.9
1584.2
1615.1
1584.2
1579.8
1589.8
1597.1
1530
1577.1
1623.1
1586.5
1773.4
1588.6
1299.1
1274.8
1489.2
1229.5
1403
1226.3
1288.3
1329.3
1370.1
1341.4
1420.2
1402.5
1277.9
1379.2
1483.5
1425.9
1403.4
1443.1
1323.5
1337.1
1394.5
1404.7
1413.5
1411.6
1444.3
1344.3
1381.5
1399.1
1350.8
1420.6
1401.4
1372.5
1405.6
1379.3
1392.8
1418.7
1419.9
1423
1418
1446.8
1408.5
1482
1447
1433.1
1442.8
1471
1497.6
1453.5
1464.3
1432.1
1443.8
1439.2
1457.5
1449.9
1509.9
1383
1400.7
1333.6
1319.7
1385.7
1374.5
1393.9
1384.7
1320.7
1390
1347.4
1364.4
1294.9
1353.1
1259
1309.4
1295.1
1329.6
1303.3
1338.2
1312.7
1286.5
1319.8
1262.5
1312.5
1269
1294.2
1247.5
1316.3
1217
1257.4
1283.3
1314.7
1262.6
1269.6
1231.1
1254.4
1298.4
1250
1259.1
1264
1282.6
1255.8
1295.7
1255.2
1308.1
1310.3
1326.2
1292.2
1300
1230.8
1250
1287.3
1269.1
1257.3
1250.7
1286.6
1223.1
1245.3
1238.8
1219
1214.1
1235.7
1212.4
1195.7
1186.2
1206.7
1283
1241.5
1254.4
1244.1
1258.3
1194.6
1290.6
1268.3
1240.2
1217.3
1247.7
1256
1193.9
1241
1223.6
1257.8
1252.7
1261.3
1236.7
1229.8
1301.6
1272.4
1218.2
1189
1248.6
1286.6
1228
1252.2
1219
1267.2
1246.7
1234
1264.9
1258.6
1258.2
1259.1
1239.6
1245.5
1281.1
1251.2
1297.6
1335.4
1337.2
1299.9
1328.4
1331.1
1371.6
1332.6
1347.6
1287
1280.1
1344.2
1271.1
1283.3
1300.4
1245.7
1204.1
1243.8
1206.4
1240.1
1281.8
1245.3
1254.2
1197.1
1243.6
1198.4
1219
1148.6
1222.4
1152.5
1167.8
1177.3
1164.5
1185.9
1180.6
1157.6
1121.4
1149.9
1110.4
1143.6
1134.4
1156.9
1114.3
1120
1127.4
1196.7
1122.9
1151.7
1098
1120.3
1079.9
1144.1
1104.5
1118.4
1105.4
1119.9
1101.6
1126.6
1082.2
1096.4
1030
1104.8
1083.4
1125.1
1065.8
1074.3
1073.4
1099.1
1088.7
1103.7
1121.4
1105.6
1057.3
1042.3
1123.8
1121.8
1090.3
1100.7
1033.3
1048.3
1033.8
1091.6
1013.4
1030.4
1042.4
1038.3
1131
1073.4
1072.8
1113.9
1098.6
1113.4
1096.3
1098.6
1109.7
1121.5
1093.8
1157.8
1119.6
1156.2
1146.2
1102.4
1141
1156
1149.4
1123.9
1187.5
1157.3
1136.6
1154.4
1144.9
1112.6
1130.6
1095.9
1112.9
1193.5
1125
1112.8
1156.1
1163.7
1219.4
1177.4
1161.6
1205.2
1145.6
1179.2
1112.4
1160.4
1189.3
1162.3
1134.1
1223.5
1163
1145
1130
1165.6
1182.7
1131.5
1120.5
1155.7
1177.2
1196.8
1141.7
1117.5
1182.7
1165
1164.7
1166.4
1167.9
1195.1
1155.9
1186.4
1203.3
1205.3
1202.7
1164.8
1145.8
1176.4
1197.5
1162.6
1229.3
1219.6
1203.2
1215
1178
1169.5
1156.4
1232.7
1175.4
1104.7
1130.6
1165.9
1168.3
1205.2
1159.2
1159
1158.7
1163.3
1196.9
1176.3
1166.9
1197
1171.9
1137.9
1206.6
1197.8
1168.6
1161.1
1147.9
1138.2
1221.4
1164.5
1119.3
1116.7
1119.8
1144.8
1202.3
1205.5
1179.5
1233.1
1185.2
1182.9
1218.9
1204.3
1114.4
1178.1
1173.7
1171.8
1123.6
1143.3
1184.7
1144.1
1143.6
1119.2
1131.7
1152.4
1130.9
1094
1116.5
1136.3
1136.9
1157.2
1154.3
1112.1
1165.9
1160.6
1177.2
1161.7
1104.1
1135.3
1127.8
1129.5
1099.7
1140.5
1117
1136.6
1066.6
1128.3
1120.6
1063.1
1091.7
1053.2
1085.2
1052.3
1030.6
1037.5
1089.7
1084.2
1095.3
1080.1
1082.7
1052.6
1064.4
1081.3
1079.4
1041.7
1036.1
1047.1
1043.1
1065.7
1076.2
1028.3
1054.9
1059.9
1028.8
1051.4
1032.9
1063.3
1043.3
1047
1033.2
998.57
1023.5
1025.2
1032.9
1056.3
1053.6
979.86
1004.9
1024.5
1082
1151.9
1077.4
1066.4
1072.4
1066
1055
1103.7
1138.5
1043.3
1093.8
1086.8
1138.8
1061
1085.2
1076.6
1088.2
1065.3
1089.1
1086.9
1076.7
1111.8
1068.1
1126.7
1069.8
1072.3
1069.1
1051.8
1072.1
1041
1051.6
1024.2
1064.2
1079.6
1057.4
1045.3
1058.5
1073.3
1108.2
1088.1
1050.5
1114.7
1101.1
1094.5
1090.9
1050.6
1070.3
1087.2
1080.7
1106.2
1070.8
1123.2
1097.9
1082.7
1114.8
1054.8
1086.9
1104
1145.3
1074.3
1085.3
1088.7
1136.7
1124.9
1106.1
1079.4
1084.6
1118.8
1068.5
1081.7
1122.6
1126.9
1082.3
1112.6
1059.3
1061.9
1100.8
1097.1
1079.4
1066.7
1091.8
1093.9
1076.3
1070
1100.4
1062
1067.9
1115.5
1076.9
1055.8
1048.6
1090.2
1113.7
1093.9
1069.2
1154.5
1068.7
1067.6
1081.9
1051.7
1089.3
1078.8
1069.7
1083.4
1071.3
1070.4
1127.1
1071.3
1090.9
1084.8
1149.9
1079.9
1139.4
1194.4
1106.9
1137.3
1090.9
1116.7
1060.1
1137.9
1063.6
1069.5
1118.2
1097.5
1089.4
1068.2
1088.4
1094.4
1091.5
1069.6
1106.8
1080.5
1060
1127.3
1081.4
1074.4
1089.6
1186.9
1148
1100.2
1121.3
1132.4
1146.8
1105.6
1127.9
1105.9
1163.9
1151.7
1162.4
1229
1138.8
1162
1183.9
1157.1
1112.7
1147.3
1130
1127.8
1168.1
1188.7
1173
1116.5
1143
1151.8
1164.2
1151.2
1192.7
1197.9
1158.7
1199.9
1153.2
1189.4
1147.4
1229.7
1207.2
1143.8
1220.4
1173.9
1194.6
1132.8
1189.2
1171.8
1217.1
1148
1119.5
1185.1
1162.5
1257.1
1145.5
1225.6
1155.7
1142.6
1174.3
1158.2
1158.8
1200.9
1186.5
1178.6
1182.2
1196.8
1158.6
1213.7
1156
1207.4
1170.9
1194.2
1182.1
1203
1134.2
1195.7
1192.3
1134.6
1131.7
1146
1184.1
1207.7
1137.3
1188.9
1199.1
1143.7
1159.6
1167.2
1214.4
1153
1188.3
1154.4
1191.6
1142.3
1158.6
1173.3
1170.3
1137.9
1179.4
1157.9
1201.3
1169.7
1179.3
1145.8
1170.7
1176.9
1179.2
1157.9
1168.6
1156.3
1178.9
1156.4
1175.8
1133.8
1135.6
1142.2
1164.7
1163.5
1181.1
1153.1
1162.6
1142.4
1158
1158.4
1155.5
1138.2
1118.9
1154.6
1170.7
1136.9
1142.9
1180.4
1127.5
1146.2
1204.9
1188.7
1173.3
1192.7
1228.2
1160.1
1173.3
1193.3
1188
1152
1223.8
1177.1
1202
1232.3
1164.8
1152
1231.2
1177.3
1218.9
1242.2
1248.9
1206.6
1239.2
1154
1223.8
1237.2
1258.7
1274.5
1299
1332.1
1282.8
1329.3
1284.8
1300.8
1300.2
1277.1
1256
1276.1
1299.1
1297.1
1284.5
1325.3
1312.2
1318.6
1293.6
1284.4
1278
1260.1
1248.3
1287.3
1265.3
1269.8
1263.4
1257.3
1210.9
1326.1
1262.2
1226.3
1241.7
1245.4
1213.9
1245.7
1190
1221.8
1223.1
1205.1
1210.9
1212.4
1174.6
1237.5
1197.3
1174.2
1213.9
1218.1
1169.7
1207
1172.7
1220.1
1190.4
1245.9
1207.9
1213
1195.8
1223.6
1256
1194.3
1174.6
1179.5
1213.5
1176.3
1169.6
1225.2
1248.5
1210.8
1167.6
1214.5
1191.2
1178.3
1213.8
1176
1184.2
1171.3
1146.1
1137.2
1123.9
1123.3
1180.3
1092.3
1197.2
1154.2
1156.6
1109.3
1125.8
1182.4
1131.4
1159.8
1132.1
1127.5
1127.3
1161.4
1152.5
1173.4
1134.4
1055.9
1090.2
1116.2
1097.5
1139.6
1085.1
1170.2
1084.2
1138.8
1109.1
1039.5
1123.9
1059.2
1099.3
1111.6
1054.4
1056.2
1054.9
1019.8
1051.5
1047.4
1015.7
1022.9
1033.1
1127
1056.6
1065.8
1101.4
1098.5
1138.9
1151.3
1123.6
1171.3
1147.5
1166.3
1183.3
1103.3
1197
1144
1184.1
1207.6
1191.2
1189.6
1188.6
1175.7
1173.1
1233.8
1255.1
1239.2
1228.6
1221.4
1192.9
1190.9
1184.6
1189
1210.3
1174.9
1192.9
1157.4
1149.7
1166.3
1197.1
1188.6
1193
1208.1
1178.3
1091.2
1108.8
1164.7
1143
1265.3
1213.2
1195.5
1196.8
1199.3
1162.4
1228
1177.4
1219.7
1254.3
1271.4
1260.8
1260.9
1224.1
1193.2
1215
1225.8
1213.3
1199.2
1185.9
1202.8
1178.4
1183.7
1150.9
1143.4
1204
1148.2
1192.8
1173
1145.3
1247.4
1166.2
1128.7
1094.1
1143.8
1176.4
1152
1149.7
1184.7
1141.7
1228.6
1180.5
1187
1240.2
1213.8
1251.5
1219.6
1219.1
1255.9
1194.3
1234.7
1229.9
1243.9
1157.1
1164.8
1184.9
1224
1220.9
1145.9
1194.1
1232.7
1161.2
1230.2
1205.3
1144.3
1224.4
1247.1
1183.9
1269.9
1239.4
1257.1
1222.4
1316
1294.8
1287.9
1241.5
1248.1
1263
1284.1
1247.5
1282.3
1326.7
1342.3
1310.6
1297.2
1268
1328.5
1356.5
1294.5
1350.2
1354.7
1389.2
1357.5
1330.8
1347.4
1286.8
1314.4
1320.2
1257.8
1304.3
1231.6
1225.5
1273.9
1264.1
1248.1
1204.3
1246.6
1283.2
1172.3
1254.8
1293.3
1289.8
1276.6
1304.3
1348.8
1293.1
1335
1294.2
1355
1306.7
1336.6
1371.7
1320.2
1339.2
1330.9
1367.3
1392.4
1354.5
1339.7
1359.8
1369.3
1291
1324.2
1310.3
1327
1330.7
1288.7
1356.4
1292.6
1269.4
1283.9
1246.9
1238.9
1244.6
1229.3
1262.5
1275.7
1183.2
1297.8
1296.9
1279.5
1297.3
1315.5
1319
1341.9
1311.3
1332.3
1268.8
1289
1340.9
1299.4
1334.1
1323.2
1294.2
1202.1
1262.1
1274.2
1248.8
1264.1
1285.1
1274.1
1297
1362.6
1309.4
1311.7
1398
1385.5
1326.3
1374.9
1409.6
1369.4
1373.6
1375
1414.5
1351
1341.8
1326
1291.8
1306.9
1298.8
1296.8
1342.6
1319.3
1335
1295.2
1314.4
1290.7
1263.4
1288.9
1302.9
1330.4
1316
1333.1
1319.8
1284.4
1311.6
1289.6
1368.4
1307.9
1335.8
1294.3
1305.4
1388.4
1347.9
1355.6
1389.8
1366.2
1361.1
1349.4
1393.6
1329
1324.8
1355.6
1313.8
1327.9
1339.5
1334.9
1331.2
1338.5
1350.8
1315
1315.2
1328.8
1393
1345.4
1333.7
1314.4
1307.1
1303.9
1340
1342.5
1334.7
1302.6
1342.1
1260.2
1299.3
1322.8
1253.6
1258.7
1255
1230
1205.3
1223.1
1212
1195.9
1156.8
1205.4
1177.3
1214.1
1225.2
1194.9
1184.5
1204.5
1217.3
1176.9
1131.8
1148.4
1144.1
1230.9
1240.4
1181.2
1143.2
1141.1
1196
1226.1
1174.2
1248.5
1194.7
1230.6
1262.7
1282.1
1266.8
1256.4
1224
1263.8
1310.7
1277
1303.2
1333.5
1307.2
1302.4
1311.8
1220.8
1282.4
1287.9
1297.5
1325.6
1320.2
1301.7
1270.7
1271.9
1287.4
1220.1
1314.4
1269.5
1260.6
1218.9
1254.3
1241.6
1333.2
1334.5
1333.8
1325.7
1336.2
1336.4
1335.1
1308.6
1354.7
1344.8
1320
1375.2
1393.7
1358.6
1306.9
1343.7
1373.1
1349.4
1381.3
1365.3
1412.2
1385.9
1386
1397.9
1345
1375.4
1356
1414.2
1342.8
1395.5
1397.4
1410.3
1392.7
1386.2
1419.9
1403.3
1395.3
1422.7
1480.1
1423.8
1440.1
1442.9
1408.2
1423.9
1478.7
1419.1
1452.5
1469.4
1404.7
1421.9
1389.6
1468.3
1388.9
1381.8
1371
1362.7
1371.6
1400
1336.1
1385.3
1422.1
1315.4
1295.5
1384.8
1333.5
1308.2
1374.3
1373.2
1342.5
1347.3
1373.6
1340
1371.5
1351.4
1364.2
1358.2
1352.7
1368.6
1347
1306.8
1340
1337.2
1339.9
1359.1
1273.7
1361.5
1310.4
1317.1
1243
1289.5
1287.2
1293.3
1273.1
1253.6
1278.1
1289.8
1330.1
1303
1300.6
1308.7
1318.6
1284.3
1257.2
1329.1
1323.7
1288.9
1296.7
1275.8
1237.7
1309.6
1271.4
1303.2
1298.9
1336.8
1295.6
1365.1
1339.2
1321
1372.2
1389.6
1338.8
1306.4
1368.8
1380.5
1359
1323.4
1402.4
1357.4
1359.8
1415.3
1396.3
1372
1384
1381.2
1409.5
1412.5
1372.8
1386.4
1379
1383.5
1398.5
1389.6
1362.3
1411.3
1416.5
1373.2
1393.7
1421.4
1381.4
1345.1
1411.5
1373.5
1400
1400.6
1430.5
1387.4
1417.2
1356.6
1374
1376.3
1303.2
1348.5
1371.2
1331.1
1289.5
1334.8
1332.5
1362.6
1340.9
1321.8
1383.9
1310
1344.7
1338.6
1364.8
1352.6
1347.6
1374.2
1319.9
1305.4
1346.1
1338.2
1308.7
1337.4
1324.5
1336.4
1330.3
1345.1
1342.2
1347.5
1313.4
1347.8
1315
1341.7
1335.9
1349.3
1353.1
1337.4
1348.8
1320.1
1366.5
1380.4
1388.4
1405
1349.4
1371.2
1348.2
1341.4
1347.1
1342.4
1330
1377.9
1349.3
1342.6
1354.1
1316.9
1370.5
1312.7
1342.9
1321
1346
1369.2
1354.5
1318
1340.4
1349.4
1372.9
1337.9
1320.3
1324.6
1319.9
1334.5
1323.7
1291.2
1326.2
1314.1
1319.8
1297.2
1319.2
1326.3
1368
1335.6
1349.6
1382.8
1335.6
1333.6
1346.8
1299.5
1296.7
1337.3
1317.9
1352.7
1342.2
1354.5
1340.1
1298.8
1346
1341.4
1323.2
1277
1341.6
1367.7
1330
1243.5
1293
1292.6
1275.2
1296
1298.6
1331.9
1326.2
1350.7
1325.7
1356
1286.6
1277.2
1370
1341.2
1375.8
1350.4
1356.9
1391.7
1408.7
1388.7
1328.7
1405.2
1326.9
1398.3
1365.2
1383.8
1370.2
1443
1425.4
1350.8
1365.2
1326
1307.1
1323.5
1340.7
1304.9
1246.6
1280.4
1350.5
1272.9
1286.4
1294.4
1305.6
1306.6
1344.3
1295.6
1309.8
1291.1
1259.5
1284.5
1347.9
1306.6
1337.9
1377.4
1320.9
1340.1
1316.6
1338.6
1319.5
1340.5
1339.8
1345.1
1359.2
1344
1297.1
1336
1360.1
1367.2
1365.6
1368.1
1403.1
1411.8
1370
1358.1
1341.3
1358.9
1356.9
1389.5
1407.4
1375.5
1334.2
1329.7
1385
1376.2
1357.5
1385.3
1377.5
1417.9
1407.8
1389.9
1449.6
1385.6
1405
1418
1475.2
1399.1
1422
1392.9
1371.8
1383.5
1343.3
1342.1
1329.5
1388.7
1352
1407.7
1385.9
1395.8
1371.6
1352.8
1388.6
1426.9
1406.5
1415.6
1412.1
1405.4
1397.8
1381
1460.5
1444.4
1432.9
1428.9
1416.6
1416.1
1437.1
1416.4
1363.2
1415.3
1459.7
1433.4
1441.6
1418.3
1455.1
1462.9
1441.8
1416.4
1463.6
1429.2
1440.2
1414.9
1455
1465.3
1447.8
1425.8
1388.4
1394.3
1416.3
1343.6
1332.6
1349.4
1347.7
1329.2
1373.3
1360.9
1332.9
1338.4
1370.9
1313.1
1357.3
1349.6
1362.1
1377.9
1352.4
1384.4
1387.1
1363.1
1397
1300.5
1334.2
1350.5
1349.9
1336.9
1321.3
1325.6
1303.9
1332.4
1337.8
1361.7
1369.7
1330.6
1403.1
1324.2
1351.1
1381.9
1328
1337.6
1375.8
1359.9
1346.1
1373.9
1388.9
1297.1
1398.5
1348.8
1338.1
1302.8
1303.3
1348.5
1349.5
1330.8
1380.1
1321.4
1345.3
1289.6
1343.9
1351.4
1343.8
1353.7
1345.6
1306.8
1305.3
1324.7
1319
1379.1
1337.7
1404.9
1380.8
1430
1357.4
1399.9
1393.6
1377
1421.5
1386.4
1398.6
1374.9
1416
1411.3
1421.6
1361.1
1402
1402.2
1346.7
1420.4
1437.3
1375.6
1488.7
1381.4
1389
1410.8
1381.2
1414.1
1398.7
1407
1368.2
1408.3
1419.4
1415.4
1411.9
1352.3
1374.6
1382.2
1365.2
1404.5
1421.3
1400.1
1405.3
1418.5
1382.9
1395.9
1438.8
1398.6
1381
1377.6
1365.5
1421.6
1425.2
1379.3
1391.7
1391.9
